name,height,width,aspect_ratio,compression_ratio,file_size,image_area,entr_color,b_mean,g_mean,r_mean,r_skew,g_skew,b_skew,r_var,g_var,b_var,r_kurt,g_kurt,b_kurt,entr_hsv,h_mean,s_mean,v_mean,h_skew,s_skew,v_skew,h_var,s_var,v_var,h_kurt,s_kurt,v_kurt,lbp,entr_HOG,edges,avg_edge_len,snr,entr_noise
zzz_407016914_fc3f40917b_m.jpg,180,240,1.3333333333333333,5.012763982362497,25854,43200,6.7795737404075913,73.7749,87.9425,113.696,0.43075704258525038,0.65061533545126871,0.93767481950993237,3714.0200467603418,3726.4625570036342,6416.575939257853,2.4508261063644374,2.446658305794509,2.2751730646818187,6.0963966531507499,90.888287037037031,161.81081018518518,129.1581712962963,-1.2667877414369619,-0.65206828375904768,0.064764515733320802,1686.4522066075772,3777.1101819867022,4685.472168696785,3.5839104489719631,3.0244557814303863,1.8580867660782825,0.99137737032284456,0.92305568408469973,0,0,1.57030897709,4.5641303378862865
zzz_30048_271c3c111f_m.jpg,160,240,1.5,5.242559388368071,21974,38400,6.9673359893426232,113.889,115.44,130.893,0.2776834399705479,0.42402729994562288,0.14237967697124404,4023.777702544337,3078.0978671319567,2802.355061329722,1.9412055099393484,2.3193607906508182,2.1808882366124389,6.3935232117658085,97.943020833333335,73.33841145833334,142.52036458333333,-1.0606299710246816,0.77793988278112125,0.012916058017220041,1987.1274077341423,1871.7775812677144,3567.4120178883782,3.295317978512998,3.3399283481180855,2.0608253154979308,1.0540012103440679,0.97955412134605935,0,0,2.16327536361,4.9346291342817459
zzz_29871_08c6b21910_m.jpg,197,240,1.218274111675127,5.638864594100342,25154,47280,6.7618435689975254,50.1242,96.7218,135.151,0.10494017845027274,0.8538921666363426,1.665566212304731,3718.0031726559359,2968.7196429704518,2817.1291270965967,2.3817621611989703,3.5324931360022198,5.6675430429516167,5.965217436904747,103.52000846023688,170.07064297800338,135.25478003384094,-5.0270839376768972,-0.55195480869170521,0.11873930034075365,130.49258808343271,4347.3476607469165,3711.4517422050453,45.335512879275896,2.2490282020073442,2.3732639005152487,1.1442945274653145,0.89957147910924473,3,15.556349186104043,1.88266776973,4.416086122950067
zzz_412027295_d20f821875_m.jpg,240,218,0.9083333333333333,4.598482407054757,34133,52320,6.9748097130089652,111.006,125.859,137.046,-0.3943611469611088,-0.34124219938057621,0.10069619068250263,4109.8363500831438,5868.0295877214776,3617.9743496626465,1.9929660689967559,1.6204497622128302,1.6174306685866973,6.5563451171549936,103.05556192660551,90.848719418960243,140.98075305810397,0.038412510588278284,0.78048918496215469,-0.42488828871577172,935.28697951947402,4159.4126343049584,4156.2435753422187,3.1278214314722375,2.8204301832126788,1.9170402523823069,0.82993598946973757,0.86580574942895483,5,29.369326977923514,1.81602497858,4.8121561489372482
zzz_test_44.JPG,333,500,1.5015015015015014,12.131736817817501,41173,166500,6.8710299693878305,129.327,149.793,162.846,-0.91750534722694033,-0.19657514433455392,0.18841622430989943,2721.9559516873974,1908.0398080468951,4148.9684862972153,3.4414454592763417,2.6990853873239415,1.8513854629119779,6.1086286711418234,74.612930930930929,109.88500300300301,185.60478678678678,-0.48155846727506479,0.021057104085584494,-0.95916907611434243,1998.4324564093827,3707.4013847080073,1562.6481887875061,1.7237363250807334,1.9408909172989224,4.5892509908574235,0.95710023554409074,0.90930072266489159,9,23.74954863718316,3.64459273438,4.8722604011999842
zzz_88922_fe009f17d5_m.jpg,240,160,0.6666666666666666,4.92412908741184,23395,38400,6.7023153680036689,127.321,119.546,106.831,0.28889780084982708,0.50213396428647716,0.38245799367991001,2657.2437823901664,1879.2168546055887,1757.0865907966354,2.2323161525589508,2.600057570884839,3.2181109784018922,6.4205530614025452,47.998958333333334,70.950546875000001,134.07570312499999,1.1124163899794748,0.80912487241188602,0.36655048943202262,1998.1247938314364,2254.4642591868446,1673.6661093001283,3.1529388532532892,3.0468943309347201,2.8432227558855092,0.93493716006181227,0.83708541869350495,0,0,2.61799293069,4.955611472876253
zzz_scan07.jpg,585,426,0.7282051282051282,10.59941872829092,70535,249210,4.8673863961648003,218.164,220.604,222.718,-1.6161141459338557,-1.5061494300036173,-1.5664228080156533,2559.7704095758982,2896.5379580994268,3255.3739230926653,4.4106709956406656,3.9047100939720161,4.2032596306869143,3.8207890941618907,62.473279563420405,11.730612736246538,224.53949279723926,-0.050452006020835431,4.2156865048414769,-1.6816392343108404,2390.2663008503418,833.67965424778095,2481.9066639322396,1.8635947956864183,24.000870603920102,4.706688945692763,0.86464876856576023,0.7668128812343612,209,20.158133376177613,4.19369213915,4.0306186520802392
zzz_59065_fd82a8e459_m.jpg,185,240,1.2972972972972974,3.1117860063076743,42805,44400,6.7832825645700687,89.3338,85.9724,119.475,0.014435773493516563,0.30926177687987139,0.73463975830030159,8318.8006937093178,3783.3551206108245,3793.0396630554742,1.5090288930529283,2.3683235091499322,3.0922554668038016,6.5914527960903948,95.991148648648647,167.17959459459459,142.96813063063064,-0.38833764041145175,-0.35078801199288506,-0.11340107846126683,2810.1175594364495,5149.5659342035333,5932.1249105800198,2.1050504381397914,2.018857023480054,1.7740875254326887,0.87783001559356433,0.97009725192874863,1,18.384776310850235,1.52068336427,4.836188225035559
zzz_411138040_17bf08af0b_m.jpg,160,240,1.5,6.907303033936923,16678,38400,6.235228789118203,57.5346,53.5744,56.734,1.3031447684869837,1.7371625770844805,1.3524691623519234,1407.0133076382197,1243.7557228052815,1383.763743847496,6.9909252013352408,8.4060665072017642,6.8815184222467023,6.3468984755160029,104.677734375,99.560000000000002,69.121536458333338,-0.73385704128602858,1.1255692666111794,1.2665060148102851,2711.8820011690573,3446.101767233522,1640.112289105158,2.321974018181074,3.3438550723943621,6.2364290339441437,1.0614778948556212,0.8164742055617874,10,16.0,1.6266854049,4.0082535310713308
zzz_60804_61b24319d6_m.jpg,180,240,1.3333333333333333,5.202103319552041,24913,43200,6.9757236169069401,89.7528,97.2625,113.554,0.28593128796897932,0.61019843340782665,0.76957659137106516,5999.801106507095,6791.5327669621984,7194.177643000995,1.8603759231849513,1.9642175712845775,2.0535133988313743,6.4004482981443811,80.283124999999998,89.60381944444444,117.69451388888889,-0.41887873381272617,0.60336639144697035,0.24164174689690146,2026.6460820418299,6611.3534195187776,5985.244322780427,2.1368535574610013,2.1361543442571627,1.8503117820491199,1.0120504630003173,1.0004894952926864,4,40.0,1.27263310779,4.388192332617237
