name,height,width,aspect_ratio,compression_ratio,file_size,image_area,entr_color,b_mean,g_mean,r_mean,r_skew,g_skew,b_skew,r_var,g_var,b_var,r_kurt,g_kurt,b_kurt,entr_hsv,h_mean,s_mean,v_mean,h_skew,s_skew,v_skew,h_var,s_var,v_var,h_kurt,s_kurt,v_kurt,lbp,entr_HOG,edges,avg_edge_len,snr,entr_noise
783.jpg,220,220,1.0,29.681112019623875,4892,48400,1.1574972992809811,250.857,248.274,251.836,-6.2242017455681413,-5.1627075521498762,-5.7849973282603688,251.36029670034506,792.90249798549553,422.69179115270975,43.231011805448816,30.052242638281431,36.924672691803671,1.3069970605580881,24.761694214876034,5.4470041322314051,252.183326446281,1.7907728533094582,5.0595526247735245,-6.3513696177168191,2682.0424261053822,411.28205263743428,249.48309561028432,4.3951586511848593,30.343684124972807,44.425870886384004,0.55018506101927322,0.26704496703744651,0,0,10.6969841101,1.2223313065617376
505.jpg,200,200,1.0,10.464812069416586,11467,40000,7.0699687038638448,136.252,129.686,137.995,-0.23296048269522385,-0.17215222301170277,-0.064829710962623674,6013.2015300382509,5553.6764419110477,6836.067701692542,1.7757653910923312,1.7456399787538235,1.7000642179767367,6.4618500291287209,88.105249999999998,70.653149999999997,155.67335,-0.28215137536529228,1.3026682798367872,-0.38363755127476268,2555.9464710992775,2427.2424261381534,6884.1905045401136,2.2224632256763659,5.085151319784595,1.7451452786910542,0.99499451748206169,0.94171169617703654,2,85.0,1.78049574787,4.6560711082761497
392.jpg,200,180,0.9,8.435522924314613,12803,36000,6.6935551424673214,101.871,112.907,119.783,0.39799914805919812,0.62312233965945785,0.76081530325681135,6945.4675963221198,6773.7997166587957,6514.4258451623655,1.7668735005249536,1.9753601869069033,2.2193734578997173,6.5276015356452088,74.494416666666666,87.614638888888891,130.66991666666667,-0.037570379392032768,0.66679343983784889,0.34348914478951525,1978.7491563029532,4240.0235252453012,6333.9270707450205,2.2124503963082454,2.8234081363007624,1.7740009673747645,0.95579064902951005,0.88757830757175049,0,0,1.41621628631,4.5857811084466533
655.jpg,220,220,1.0,12.186319765002098,11915,48400,6.3045825452613009,157.805,159.047,199.834,-1.5421122724292065,-0.88548157617603473,-0.51380024366241794,6171.0240294220957,5046.2840967788588,3913.0137399533046,3.9511104814024471,2.7519215393729191,2.5459951600019695,5.6005079273284473,106.08888429752066,79.553925619834715,202.96927685950413,-1.4682427209422468,1.2550872375100204,-1.4386746757074893,1835.1432802279398,3242.3214788349392,5168.949055036057,4.4209330921687142,5.3178377318580345,3.6138970107270403,0.97606486731794695,0.82953843376593284,0,0,2.42054964144,4.6667429802677045
934.jpg,180,180,1.0,11.019158825529985,8821,32400,5.5874675904996653,170.306,179.225,182.935,-0.51288274536587164,-0.42618576293979848,-0.49053631030935413,5412.0707429241647,6417.3328806444642,8143.1017006697739,1.8903082205301418,1.5918274000208459,1.6209629650080819,5.4664586200803322,75.783055555555549,57.353395061728392,191.80876543209877,0.023488090337435864,1.1651012634975639,-0.54449157983857066,2860.4752028611993,4466.8719289651899,4826.8864813919345,1.9348080539826862,3.4918244505253035,1.8161292131642135,1.0311630564979217,0.79727264407786214,0,0,2.29052988399,4.1642379226131307
65.jpg,200,200,1.0,14.15261233636042,8479,40000,5.4609477319257138,68.9994,118.804,98.8156,0.006351782472142316,-0.98368664035326836,1.9397325772702738,613.27678191954794,695.58193954848866,1333.5539388484713,7.7034582274331109,7.3008976649535944,6.7585959636822892,5.1430675054413593,70.875725000000003,132.85839999999999,125.46395,-1.3463407030360079,-0.94230033246963041,0.97372420430899043,674.22413632778319,1720.0121997449937,458.12595354633868,6.177495783801092,3.9515120894834221,9.9183016751747353,0.91049945781427111,0.93460936042721321,2,196.5,4.60347121808,4.2277627995597307
47.jpg,220,220,1.0,24.97420020639835,5814,48400,2.7964240250599297,216.981,214.398,217.966,-2.0572089649290213,-1.8938753557881338,-1.9976258267302762,6948.7584454224261,7249.1891154775922,7053.5050724188513,5.4285366918271523,4.8066657067256555,5.2036775749326383,1.9023220627002548,24.759524793388429,5.4738636363636362,218.32433884297521,1.790105074436807,5.0495582749091987,-2.0584300567030058,2679.8688425188589,411.67393825285649,6970.9289557396432,4.3946768407875387,30.252806129665441,5.4302301809368627,0.86489188172654696,0.42130505209891178,0,0,2.56192046511,2.2842264807798989
997.jpg,200,200,1.0,8.209618936854348,14617,40000,6.7919214470759028,80.314,92.8771,106.477,0.28673518398164416,0.85100841884104239,1.289099790925804,2198.9765744143606,2666.446461161529,4174.1187529688241,3.0097981617198943,3.5020625269096244,3.9581192211042833,6.2959599834018061,94.268974999999998,122.0141,119.24795,-0.7958776580626904,0.15946384550774473,0.72915538596504881,1413.8144228099452,3754.1373546238656,2948.0696725393132,4.3317119173754977,2.4123214602074294,3.3668494963961857,0.76325068640287796,1.0648352103821765,1,10.0,1.93817193826,4.5740886107330541
17.jpg,200,200,1.0,13.525698827772768,8872,40000,3.670180928816583,235.24,231.058,231.713,-2.7954863143958493,-2.7813327970436688,-3.0835234126372257,2885.2945323633089,3007.2427810695267,1973.0393259831496,9.8848226152243583,9.8117213499774891,12.838542033029178,3.4976406124108541,49.649700000000003,18.24785,239.76817500000001,0.83161673961682259,3.4646366464167349,-3.5002092992955314,3829.3768743318583,1797.1349487512184,1702.7142000243757,2.2444495791971888,15.47632061809969,15.412132563735137,0.86141944159791195,0.54364022684028879,1,54.0,4.40617244097,3.0931395542951017
782.jpg,180,180,1.0,6.985769728331177,13914,32400,6.8715750434757261,158.972,171.897,180.178,-0.88959894218077662,-0.68717721376796748,-0.48098298453353838,4628.6826136609152,5250.5067440353096,5752.2585264977315,2.7913676686029021,2.3973132960454029,2.0035325208089207,6.186328218886743,80.205123456790119,55.572530864197532,187.65413580246914,-0.4677926860722974,1.3991360823254415,-0.93350423864279608,1966.4887419212373,3853.3920044590614,4465.72036932629,2.3198607836707659,4.3194115115566314,2.897106693853619,0.84769038124390583,0.96921607293897238,5,47.200000000000003,2.47623299636,4.9784581289410825
343.jpg,220,220,1.0,13.000268600590921,11169,48400,6.9216350473797554,87.6273,88.5467,131.663,0.20409746829617131,0.87510808779040095,1.0018903279582232,3669.396144548441,4434.8377445814995,3873.3904419512801,2.6346814611830296,2.7912967501100154,3.3527570488872507,6.3018900856474271,112.35836776859504,114.40396694214876,132.86564049586778,-2.4039866445788558,-0.10485347289796478,0.28285368177237474,726.3088723125212,3901.8770147802047,3526.7410744053523,10.222940669194694,1.8239904686825461,2.6013953917505113,1.0267976810410753,0.92592430687109673,3,14.365007703242995,1.62473555228,4.4670754845412084
480.jpg,200,180,0.9,11.023782790650198,9797,36000,6.5101626252409126,131.689,140.649,175.655,0.29817782553181449,0.55319888767252123,0.698953403840192,2218.6334064835132,4184.2580071668654,5299.0063057307143,2.0368739344914806,1.9932608535184451,1.9101832040483988,5.9235153044217252,101.75083333333333,81.716972222222225,178.44308333333333,-1.1626489633020911,0.15426824020043578,0.28810085466332064,1643.3254527903553,2668.0667582425131,2487.706252333398,4.0785015543556247,2.4723704554631167,1.8730823456968626,0.90715754052137587,0.91620233691932751,0,0,2.56077354581,4.9915220754693195
